,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Gears,Seating_Capacity,Type,Boot_Space,Number_of_Airbags
998,1588000,2000,4,52,Diesel,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,6
999,1728000,2000,4,52,Diesel,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,6
1000,1328000,1500,4,52,Petrol,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,2
1001,1388000,1500,4,52,Hybrid,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,2
1002,1628000,1500,4,52,Hybrid,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,6
1003,1498000,1500,4,52,Hybrid,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,6
1004,1568000,1500,4,52,Petrol,1760,4655,1835,SUV,5,93.25,6,5,DCT,389,6
1005,1718000,1500,4,52,Petrol,1760,4655,1835,SUV,5,93.25,6,5,DCT,389,6
1006,1399000,1859,4,52,Electric,1607,3994,1811,SUV,5,93.25,5,5,Automatic,389,2
1007,1499000,1859,4,52,Electric,1607,3994,1811,SUV,5,93.25,5,5,Automatic,389,2
1008,1599000,1859,4,52,Electric,1607,3994,1811,SUV,5,93.25,5,5,Automatic,389,2
1009,1589000,1999,4,50,Petrol,1465,4620,1800,Sedan,4,13.1,6,5,Manual,389,6
1010,1849000,1999,4,50,Petrol,1465,4620,1800,Sedan,4,13.1,6,5,Manual,389,6
1011,1949000,1999,4,50,Petrol,1465,4620,1800,Sedan,4,13.1,6,5,AMT,389,6
1012,2039000,1999,4,50,Petrol,1465,4620,1800,Sedan,4,13.1,6,5,AMT,389,6
1013,2079717,1995,4,62,Diesel,1660,4475,1850,SUV,5,1638,5,5,Manual,389,2
1014,1876656,1999,4,62,Petrol,1660,4475,1850,SUV,5,133,5,5,Manual,389,2
1015,2364354,1995,4,62,Diesel,1660,4475,1850,SUV,5,1638,5,5,Automatic,389,6
1016,2187384,1999,4,62,Petrol,1660,4475,1850,SUV,5,133,5,5,Automatic,389,6
1017,2697417,1995,4,62,Diesel,1660,4475,1850,SUV,5,16.38,5,5,Automatic,389,6
1018,2373522,1999,4,62,Petrol,1660,4475,1850,SUV,5,13.3,5,5,Automatic,389,6
1019,2246749,1999,4,62,Petrol,1660,4475,1850,SUV,5,13.3,5,5,Automatic,389,6
1020,2423720,1995,4,62,Diesel,1660,4475,1850,SUV,5,16.38,5,5,Automatic,389,6
1021,3021500,1968,4,55,Diesel,1456,4767,1832,Sedan,4,93.25,7,5,Automatic,586,9
1022,3321500,1968,4,66,Diesel,1456,4767,1832,Sedan,4,93.25,7,5,Automatic,586,9
1023,2599000,1968,4,55,Diesel,1456,4767,1832,Sedan,4,93.25,7,5,Automatic,586,9
1024,2899000,1968,4,66,Diesel,1456,4767,1832,Sedan,4,93.25,7,5,Automatic,586,9
1025,2785288,1595,4,50,Petrol,1433,4292,1780,Hatchback,5,12.03,7,5,Automatic,341,8
1026,2886871,2143,4,50,Diesel,1433,4292,2022,Hatchback,5,12.03,7,5,Automatic,341,8
1027,3283000,1984,5,60,Diesel,1458,4370,1783,Hatchback,5,13.05,6,5,Automatic,324,7
1028,2962000,1596,4,50,Petrol,1470,4370,1857,Hatchback,5,12,6,5,Automatic,324,7
1029,3490000,1998,4,47,Petrol,1557,4299,1822,Hatchback,5,93.25,8,5,Automatic,350,6
1030,3740000,1998,4,47,Diesel,1557,4299,1822,Hatchback,5,93.25,8,5,Automatic,350,6
1031,4140000,1998,4,47,Petrol,1557,4299,1822,Hatchback,5,93.25,8,5,Automatic,350,6
1032,4240000,1998,4,47,Petrol,1557,4299,1822,Hatchback,5,93.25,8,5,Automatic,350,6
1033,4020000,1950,4,66,Diesel,1442,4686,1810,Sedan,4,93.25,9,5,Automatic,480,7
1034,4670000,1950,4,66,Diesel,1442,4686,1810,Sedan,4,93.25,9,5,Automatic,480,7
1035,4974750,1950,4,66,Diesel,1442,4686,1810,Sedan,4,93.25,9,5,Automatic,480,7
1036,7500000,3982,8,66,Petrol,1426,4756,1839,Coupe,4,93.25,7,5,Automatic,435,7
1037,4090000,1497,4,66,Petrol,1442,4686,1810,Sedan,4,93.25,9,5,Automatic,480,7
1038,4654000,1497,4,66,Petrol,1442,4686,1810,Sedan,4,93.25,9,5,Automatic,480,7
1039,4509000,1798,4,43,Hybrid,1490,4540,1760,Sedan,4,15.1,5,5,Automatic,389,7
1040,5695000,2487,4,52,Hybrid,1445,4975,1865,Sedan,4,17.8,5,5,Automatic,389,10
1041,6060000,2494,6,56,Petrol,1645,4.64,1.845,SUV,4,93.25,5,5,Automatic,475,8
1042,5990000,2494,6,56,Petrol,1645,4640,1845,SUV,4,93.25,5,5,Automatic,475,8
1043,6463780,1999,4,60,Diesel,1651,4731,2175,SUV,5,21.27,5,5,Automatic,650,6
1044,6422809,1997,4,60,Petrol,1651,4731,2175,SUV,5,93.25,5,5,Automatic,650,6
1045,6531000,1969,4,60,Diesel,1543,4950,2052,SUV,5,13.2,8,5,Automatic,530,6
1046,6948200,1968,4,58,Diesel,1386,4733,1843,Convertible,2,93.25,7,4,Automatic,480,4
1047,7370000,1950,4,93,Diesel,1772,4924,2157,SUV,5,93.25,9,5,Automatic,825,7
1048,12500000,2925,6,93,Diesel,1772,4924,2157,SUV,5,93.25,9,5,Automatic,825,7
1049,8470000,1950,4,52,Diesel,1435,4988,1890,Sedan,5,93.25,9,5,Automatic,389,7
1050,10490000,2998,6,80,Petrol,1805,5151,2000,SUV,5,93.25,8,7,Automatic,326,9
1051,10250000,2993,6,80,Diesel,1805,5151,2000,SUV,5,93.25,8,7,Automatic,326,9
1052,13590000,2979,6,60,Petrol,1383,4671,1870,Coupe,2,7.32,7,4,Automatic,368,10
1053,17420000,2981,6,64,Petrol,1300,4519,1852,Coupe,2,7.9,8,4,Automatic,132,4
1054,18844000,2981,6,64,Petrol,1299,4519,1852,Convertible,2,11.6,8,4,Automatic,132,4
1055,21240272,3799,6,74,Petrol,1370,4710,1895,Coupe,2,9,6,4,Automatic,249,6
1056,29500000,3982,8,73,Petrol,1273,4465,2153,Coupe,2,5,8,2,Automatic,389,6
1057,38845823,5935,12,91,Petrol,1360,5019,1929,Sedan,4,9.1,8,4,Automatic,300,8
1058,52000000,6496,12,92,Petrol,1276,4657,1971,Coupe,2,93.25,7,2,Automatic,389,4
1059,354235,796,3,35,Petrol,1475,3430,1490,Hatchback,5,18,5,5,Manual,177,0
1060,356559,796,3,35,Petrol,1475,3395,1490,Hatchback,5,18,5,5,Manual,177,1
1061,675090,1186,3,37,Diesel,1520,3805,1680,Hatchback,5,20.7,5,5,Manual,256,2
1062,504990,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Manual,256,2
1063,589610,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Manual,256,2
1064,642610,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Automatic,256,2
1065,643350,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Manual,256,2
1066,703350,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Automatic,256,2
1067,673350,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Manual,256,2
1068,718950,1197,4,37,Petrol,1520,3805,1680,Hatchback,5,93.25,5,5,Manual,256,2
1069,790350,1186,3,37,Diesel,1520,3805,1680,Hatchback,5,93.25,5,5,Automatic,256,2
1070,804450,1186,3,37,Diesel,1520,3805,1680,Hatchback,5,93.25,5,5,Manual,256,2
1071,643769,1197,4,43,Petrol,1520,3995,1660,Sedan,4,15.7,5,5,Manual,407,2
1072,733734,1197,4,43,Petrol,1520,3995,1660,Sedan,4,15.7,4,5,Automatic,407,2
1073,705546,1197,4,43,Petrol,1520,3995,1660,Sedan,4,15.7,5,5,Manual,407,2
1074,782346,1197,4,43,Petrol,1520,3995,1660,Sedan,4,15.7,5,5,Manual,407,2
1075,742033,1120,3,43,Diesel,1520,3995,1660,Sedan,4,19,5,5,Manual,407,2
1076,581078,1197,4,43,Petrol,1520,3995,1660,Sedan,4,15.7,5,5,Manual,407,2
1077,798558,1120,3,43,Diesel,1520,3995,1660,Sedan,4,19,5,5,Manual,407,2
1078,875358,1120,3,43,Diesel,1520,3995,1660,Sedan,4,19,5,5,Manual,407,2
1079,673261,1197,4,43,Diesel,1520,3995,1660,Sedan,4,19,5,5,Manual,407,2
1080,662880,1198,3,41,Petrol,1530,3825,1665,Hatchback,5,93.25,5,5,Automatic,251,2
1081,781686,1198,3,41,Petrol,1530,3825,1665,Hatchback,5,93.25,5,5,Automatic,251,2
1082,743504,1461,4,41,Diesel,1525,3825,1665,Hatchback,5,93.25,5,5,Manual,251,2
1083,812964,1461,4,41,Diesel,1525,3825,1665,Hatchback,5,19.5,5,5,Manual,251,2
1084,942263,2523,4,60,Diesel,1880,4107,1745,SUV,5,9.4,5,7,Manual,1702,0
1085,917055,2523,4,60,Diesel,1880,4107,1745,SUV,5,12.3,5,7,Manual,389,0
1086,860720,2523,4,60,Diesel,1880,4107,1745,SUV,5,12.3,5,7,Manual,389,0
1087,815883,2523,4,60,Diesel,1910,4221,1745,SUV,5,9.4,5,7,Manual,389,0
1088,773678,2523,4,60,Diesel,1910,4221,1745,SUV,5,9.4,5,7,Manual,389,0
1089,1102689,1248,4,43,Diesel,1485,4490,1730,Sedan,4,28.09,5,5,Manual,510,2
1090,919689,1248,4,43,Diesel,1485,4490,1730,Sedan,4,28.09,5,5,Manual,510,2
1091,980689,1248,4,43,Diesel,1485,4490,1730,Sedan,4,28.09,5,5,Manual,510,2
1092,1062689,1248,4,43,Diesel,1485,4490,1730,Sedan,4,28.09,5,5,Manual,510,2
1093,819689,1462,4,43,Petrol,1485,4490,1730,Sedan,4,93.25,5,5,Manual,510,2
1094,881689,1462,4,43,Petrol,1485,4490,1730,Sedan,4,93.25,5,5,Manual,510,2
1095,958689,1462,4,43,Petrol,1485,4490,1730,Sedan,4,21.56,5,5,Manual,510,2
1096,997689,1462,4,43,Petrol,1485,4490,1730,Sedan,4,93.25,5,5,Manual,510,2
1097,980689,1462,4,43,Petrol,1485,4490,1730,Sedan,4,93.25,4,5,Automatic,510,2
1098,1058688,1462,4,43,Petrol,1485,4490,1730,Sedan,4,93.25,4,5,Automatic,510,2
1099,1098689,1462,4,43,Petrol,1485,4490,1730,Sedan,4,93.25,4,5,Automatic,510,2
1100,1138189,1498,4,43,Diesel,1485,4490,1730,Sedan,4,26.82,6,5,Manual,510,2
1101,997689,1498,4,43,Diesel,1485,4490,1730,Sedan,4,26032,6,5,Manual,510,2
1102,1109189,1498,4,43,Diesel,1485,4490,1730,Sedan,4,26.32,6,5,Manual,510,2
1103,998599,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,5,5,Manual,460,2
1104,1006139,1498,4,55,Diesel,1466,4413,1699,Sedan,4,14.5,5,5,Manual,460,2
1105,881916,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,5,5,Manual,460,2
1106,1129599,1498,4,55,Diesel,1466,4413,1699,Sedan,4,14.5,5,5,Manual,460,2
1107,1249599,1498,4,55,Diesel,1466,4413,1699,Sedan,4,14.5,7,5,Automatic,460,2
1108,1243599,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,7,5,Automatic,460,2
1109,1399599,1498,4,55,Diesel,1466,4413,1699,Sedan,4,18,5,5,Automatic,460,2
1110,1273599,1498,4,55,Diesel,1466,4413,1699,Sedan,4,18,5,5,Manual,460,2
1111,1115599,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,5,5,Manual,460,2
1112,999599,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,5,5,Automatic,460,2
1113,975599,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,5,5,Manual,460,2
1114,1099599,1598,4,55,Petrol,1466,4413,1699,Sedan,4,12,7,5,Automatic,460,2
1115,1158599,1498,4,55,Diesel,1466,4413,1699,Sedan,4,18,5,5,Manual,460,2
1116,1273599,1498,4,55,Diesel,1466,4413,1699,Sedan,4,18,5,5,Automatic,460,2
1117,980970,1368,4,52,Petrol,1505,3989,1687,Hatchback,5,17,5,5,Manual,389,2
1118,999990,1396,4,55,Diesel,1630,4270,1780,SUV,5,21.38,6,5,Manual,475,2
1119,999990,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Manual,475,2
1120,1232534,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Manual,475,2
1121,1394437,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Manual,475,6
1122,1377363,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Automatic,475,2
1123,1287041,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Automatic,475,2
1124,1197919,1396,4,55,Diesel,1630,4270,1780,SUV,5,21.38,6,5,Manual,475,2
1125,1366797,1582,4,55,Diesel,1630,4270,1780,SUV,5,17.01,6,5,Manual,475,2
1126,1543564,1582,4,55,Diesel,1630,4270,1780,SUV,5,17.01,6,5,Manual,475,6
1127,1527395,1582,4,55,Diesel,1630,4270,1780,SUV,5,17.01,6,5,Automatic,475,2
1128,1421208,1582,4,55,Diesel,1630,4270,1780,SUV,5,17.01,6,5,Manual,475,2
1129,1336033,1582,4,55,Diesel,1630,4270,1780,SUV,5,17.01,6,5,Automatic,475,2
1130,1422937,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Manual,475,6
1131,1572064,1582,4,55,Diesel,1630,4270,1780,SUV,5,17.01,6,5,Manual,475,6
1132,1107167,1396,4,55,Diesel,1630,4270,1780,SUV,5,21.38,6,5,Manual,475,2
1133,1092192,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Manual,475,2
1134,1279983,1591,4,55,Petrol,1630,4270,1780,SUV,5,15.29,6,5,Manual,400,2
1135,1414247,1582,4,55,Diesel,1665,4270,1780,SUV,5,93.25,6,5,Manual,400,2
1136,1345363,1956,3,50,Diesel,1706,4598,1894,SUV,5,93.25,6,5,Manual,425,2
1137,1471368,1956,3,50,Diesel,1706,4598,1894,SUV,5,93.25,6,5,Manual,425,2
1138,1591368,1956,3,50,Diesel,1706,4598,1894,Hatchback,5,93.25,6,5,Manual,425,2
1139,1721368,1956,3,50,Diesel,1706,4598,1894,Hatchback,5,93.25,6,5,Manual,425,2
1140,1732231,1956,3,50,Diesel,1706,4598,1894,Hatchback,5,93.25,6,5,Manual,425,2
1141,1730755,1956,3,50,Diesel,1706,4598,1894,Hatchback,5,93.25,6,5,Manual,425,2
1142,1654783,2499,4,52,Diesel,1840,5295,1860,Pick-up,4,7.3,5,5,Manual,389,2
1143,1806813,2499,4,52,Diesel,1840,5295,1860,Pick-up,4,7.3,5,5,Manual,389,2
1144,1999000,1898,4,52,Diesel,1855,5295,1860,Pick-up,4,7.3,6,5,Automatic,265,6
1145,2693000,2360,4,60,Petrol,1710,4695,1810,SUV,5,93.25,6,7,Automatic,389,7
1146,3438000,1991,4,50,Petrol,1494,4424,1804,SUV,5,10,7,5,Automatic,421,6
1147,3233000,2143,4,70,Diesel,1494,4424,1804,SUV,5,13.4,7,5,Automatic,421,6
1148,3564000,2143,4,70,Diesel,1494,4424,1804,SUV,5,13.4,7,5,Automatic,421,6
1149,7784944,1991,4,50,Petrol,1479,4445,1804,SUV,5,10.2,7,5,Automatic,421,6
1150,3864000,2143,4,70,Diesel,1494,4424,1804,SUV,5,13.4,7,5,Automatic,421,6
1151,8067000,1991,4,50,Petrol,1479,4445,1804,SUV,5,10.2,7,5,Automatic,421,6
1152,4321237,1993,4,60,Hybrid,1464,4933,1849,Sedan,4,21,5,5,Automatic,400,6
1153,5930000,1995,4,70,Diesel,1464,4907,1860,Sedan,4,8.4,8,5,Automatic,520,8
1154,6680000,2993,6,70,Diesel,1464,4907,1860,Sedan,4,13.1,8,5,Automatic,520,8
1155,5980000,1998,6,70,Petrol,1464,4907,1860,Sedan,4,15.01,8,5,Automatic,520,8
1156,6890000,2993,6,88,Diesel,1481,5219,2142,Sedan,4,93.25,8,4,Automatic,389,6
1157,7450000,2993,6,88,Diesel,1481,5219,2142,Sedan,4,93.25,8,4,Automatic,389,6
1158,6440000,4395,8,70,Petrol,1369,4894,1894,Coupe,2,4.45,8,4,Automatic,389,6
1159,6440000,1995,4,66,Diesel,1538,5091,1902,Sedan,4,93.25,8,4,Automatic,610,8
1160,8503000,2995,6,65,Petrol,1624,4696,1923,SUV,5,93.25,7,5,Automatic,500,6
1161,6998000,1984,6,65,Petrol,1624,4696,1923,SUV,5,93.25,7,5,Automatic,500,8
1162,23659454,5000,4,52,Petrol,1308,4470,1923,Convertible,4,12.05,8,5,Automatic,389,0
1163,22155390,5000,6,72,Petrol,1308,4470,2042,Coupe,2,7.81,8,2,Automatic,200.5,2
1164,26501830,5000,8,70,Petrol,1311,4475,2042,Coupe,2,93.25,8,2,Automatic,310,6
1165,28004965,5000,8,70,Petrol,1311,4475,2042,Convertible,2,93.25,8,2,Automatic,207,6
1166,9092578,1997,6,63,Petrol,1311,4482,1923,Coupe,2,93.25,8,2,Automatic,310,2
1167,10144987,1997,6,63,Petrol,1308,4482,1923,Convertible,2,93.25,8,2,Automatic,207,2
1168,10419200,1997,8,63,Petrol,1308,4482,1923,Convertible,2,93.25,8,2,Automatic,207,2
1169,9366433,1997,4,63,Petrol,1311,4482,1923,Coupe,2,93.25,8,2,Automatic,310,2
1170,15490000,4395,8,68,Petrol,1473,4956,1903,Sedan,4,93.25,8,4,Automatic,530,9
1171,23290000,5700,4,93,Diesel,1865,5080,1980,SUV,4,18,6,7,Automatic,389,10
1172,43367500,3902,8,86,Petrol,1211,4568,1952,Coupe Convertible,2,3.2,7,2,Automatic,230,2
1173,479000,998,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,1
1174,526000,998,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Automatic,341,1
1175,548000,1197,3,32,Petrol,1620,3655,1675,Hatchback,5,93.25,5,5,Manual,341,2
1176,434000,998,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,1
1177,513501,1197,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,1
1178,560500,1197,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Automatic,341,1
1179,594800,1197,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Automatic,341,2
1180,441000,998,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,2
1181,486001,998,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,2
1182,520500,1197,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,2
1183,567500,1197,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Automatic,341,2
1184,533000,998,3,32,Petrol,1675,3655,1620,Hatchback,5,93.25,5,5,Automatic,341,2
1185,500500,998,3,32,CNG,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,1
1186,507500,998,3,32,CNG,1675,3655,1620,Hatchback,5,93.25,5,5,Manual,341,2
1187,594993,1199,3,35,Petrol,1587,3793,1665,Crossover,5,93.25,5,5,Manual,242,2
1188,689993,1047,3,35,Diesel,1587,3793,1665,Crossover,5,93.25,5,5,Manual,242,2
1189,639993,1199,3,35,Petrol,1587,3793,1665,Crossover,5,93.25,5,5,AMT,242,2
1190,797802,1493,3,60,Diesel,1870,3985,1850,SUV,5,13.8,5,7,Manual,412,0
1191,905642,1493,3,60,Diesel,1870,3985,1850,SUV,5,13.8,5,7,Manual,412,2
1192,984818,1493,3,60,Diesel,1870,3985,1850,SUV,5,13.8,5,7,Manual,412,2
1193,832415,1493,3,52,Diesel,1870,3985,1850,SUV,5,13.8,5,7,Manual,412,2
1194,972359,1493,3,60,Diesel,1870,3985,1850,SUV,5,12.8,5,7,Automatic,412,2
1195,1048603,1493,3,60,Diesel,1870,3985,1850,SUV,5,12.8,5,7,Automatic,412,2
1196,955000,1498,4,50,Petrol,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1197,1095000,1498,4,50,Petrol,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1198,1109000,1461,4,50,Diesel,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1199,1251000,1461,4,50,Diesel,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1200,1369000,1461,4,50,Diesel,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1201,1465000,1461,4,50,Diesel,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1202,1465000,1461,4,50,Diesel,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,7
1203,989000,1461,4,50,Diesel,1651,4384,1813,SUV,5,93.25,6,5,Manual,400,2
1204,1205000,2200,4,60,Diesel,2670,5458,1905,MUV,5,93.25,5,16,Manual,389,0
1205,2371858,1859,4,52,Electric,1570,4180,1800,SUV,5,93.25,0,4,Automatic,389,6
1206,3788000,2487,4,50,Hybrid,1455,4885,1840,Sedan,4,93.25,5,5,Automatic,389,9
1207,6061200,1968,4,52,Diesel,1386,4733,1843,Sedan,4,93.25,7,5,Automatic,54,6
1208,10205494,2993,6,85,Diesel,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1209,9689321,2993,6,85,Diesel,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1210,8433741,2995,6,89,Petrol,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1211,8077550,2995,6,89,Petrol,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1212,8877094,2993,6,85,Diesel,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1213,7693664,2995,6,89,Petrol,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1214,10861088,2993,6,85,Diesel,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1215,8937846,2995,6,89,Petrol,1846,4988,2200,SUV,5,93.25,8,7,Automatic,258,8
1216,18221000,3456,6,82,Hybrid,1450,5235,1900,SUV,4,93.25,5,5,Automatic,430,14
1217,18736000,3456,6,82,Hybrid,1450,5235,1900,SUV,4,93.25,5,5,Automatic,430,14
1218,19371000,3456,6,82,Hybrid,1450,5235,1900,SUV,4,93.25,5,5,Automatic,430,14
1219,95000000,6749,12,100,Petrol,1638,5842,1990,Sedan,4,10.2,8,5,Automatic,460,6
1220,75400000,6749,12,100,Petrol,1640,6092,1990,Sedan,4,10.2,8,5,Automatic,460,6
1221,535562,1172,4,45,Petrol,1525,3989,1687,Hatchback,5,15.8,5,5,Manual,280,0
1222,631292,1172,4,45,Diesel,1525,3989,1687,Hatchback,5,212,5,5,Manual,280,1
1223,692655,1248,4,45,Diesel,1525,3989,1687,Hatchback,5,212,5,5,Manual,280,0
1224,747774,1248,4,45,Diesel,1525,3989,1687,Hatchback,5,212,5,5,Manual,280,2
1225,940000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,7
1226,1055000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,7
1227,1174000,1498,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,7
1228,1418000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,7,5,Automatic,476,7
1229,1175000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,7,5,Automatic,476,7
1230,1010000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,7,5,Automatic,476,7
1231,1294000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,7,5,Automatic,476,7
1232,1296000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,7
1233,1197000,1498,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,7
1234,876000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,3
1235,974000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Manual,476,3
1236,935000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Automatic,476,3
1237,1083000,1496,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Automatic,476,3
1238,1317000,1498,4,42,Petrol,1495,4425,1730,Sedan,4,93.25,6,5,Automatic,476,7
1239,1599599,1395,4,50,Petrol,1476,4670,1814,Sedan,4,93.25,6,5,Manual,590,4
1240,1799599,1968,4,50,Diesel,1476,4670,1814,Sedan,4,93.25,6,5,Manual,590,4
1241,1899599,1395,4,50,Petrol,1476,4670,1814,Sedan,4,93.25,6,5,Manual,590,6
1242,2059599,1798,4,50,Petrol,1476,4670,1814,Sedan,4,93.25,7,5,Automatic,590,6
1243,2079599,1968,4,50,Diesel,1476,4670,1814,Sedan,4,93.25,6,5,Manual,590,6
1244,2299599,1968,4,50,Diesel,1476,4670,1814,Sedan,4,93.25,6,5,Automatic,590,6
1245,2359599,1798,4,50,Petrol,1476,4670,1814,Sedan,4,93.25,7,5,Automatic,590,6
1246,2359599,1968,4,50,Diesel,1476,4670,1814,Sedan,4,93.25,6,5,Automatic,590,6
1247,1549000,1395,4,50,Petrol,1476,4670,1814,Sedan,4,93.25,6,5,Manual,590,6
1248,1699000,1968,4,50,Diesel,1476,4670,1814,Sedan,4,93.25,6,5,Manual,590,6
1249,1999599,1798,4,50,Petrol,1476,4670,1814,Sedan,4,93.25,7,5,Automatic,590,6
1250,2199599,1968,4,50,Diesel,1476,4670,1814,Sedan,4,93.25,6,5,Automatic,590,6
1251,5275000,1991,4,66,Petrol,1644,4658,1890,SUV,5,93.25,9,5,Automatic,580,7
1252,5775000,1950,4,50,Diesel,1644,4658,1890,SUV,5,93.25,9,5,Automatic,580,7
1253,13151000,2995,6,75,Petrol,1676,4931,2194,SUV,5,93.25,8,5,Automatic,625,10
1254,19763000,2995,8,90,Petrol,1676,4931,2194,SUV,5,93.25,8,5,Automatic,598,10
1255,748370,1461,4,50,Diesel,1540,4277,1740,Sedan,4,18,5,5,Manual,510,0
1256,772617,1461,4,50,Diesel,1540,4277,1740,Sedan,4,18,5,5,Manual,330,0
1257,845154,1461,4,50,Diesel,1540,4277,1740,Sedan,4,18,5,5,Manual,330,0
1258,2903750,2477,4,70,Diesel,1840,4695,1815,SUV,5,6.5,5,7,Manual,389,2
1259,2835500,2477,4,70,Diesel,1840,4695,1815,SUV,5,6.5,5,7,Automatic,389,2
1260,2953240,2477,4,70,Diesel,1840,4695,1815,SUV,5,6.5,5,7,Manual,389,2
1261,2992800,2477,4,70,Diesel,1840,4695,1815,SUV,5,6.5,5,7,Manual,389,2
1262,2952500,2477,4,70,Diesel,1840,4695,1815,SUV,5,6.5,5,7,Automatic,389,2
1263,34167064,3993,8,90,Petrol,1488,5299,2207,Sedan,4,2,8,4,Automatic,475,6
1264,39382083,5998,12,90,Petrol,1488,5299,2207,Sedan,4,2,8,4,Automatic,475,6
1265,991000,1497,4,40,Petrol,1495,4440,1695,Sedan,4,14.3,5,5,Manual,510,2
1266,1065900,1497,4,40,Petrol,1495,4440,1695,Sedan,4,14.3,5,5,Manual,510,2
1267,1182000,1497,4,40,Petrol,1495,4440,1695,Sedan,4,14.3,5,5,Manual,510,2
1268,1312000,1497,4,40,Petrol,1495,4440,1695,Sedan,4,14.3,5,5,Automatic,510,2
1269,1111000,1498,4,40,Diesel,1495,4440,1695,Sedan,4,22.6,6,5,Manual,510,2
1270,1191000,1498,4,40,Diesel,1495,4440,1695,Sedan,4,22.6,6,5,Manual,510,2
