,Unnamed: 0,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Height,Length,Width,Body_Type,Doors,City_Mileage,Gears,Seating_Capacity,Type,Boot_Space,Number_of_Airbags,CNG,CNG + Petrol,Diesel,Electric,Hybrid,Petrol
526,526,1270000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,1,0,0,0
527,527,715860.0,1368,4,45,0.5569288389513108,0.7544320420223244,0.7771787960467206,Sedan,4,113.0,5,5,Manual,500,0,0,0,0,0,0,1
528,528,862175.0,1248,4,45,0.5595505617977528,0.7544320420223244,0.7771787960467206,Sedan,4,17.2,5,5,Manual,500,0,0,0,1,0,0,0
529,529,932025.0,1248,4,45,0.5595505617977528,0.7544320420223244,0.7771787960467206,Sedan,5,17.2,5,5,Manual,500,2,0,0,1,0,0,0
530,530,991434.0,1248,4,45,0.5595505617977528,0.7544320420223244,0.7771787960467206,Sedan,4,17.2,5,5,Manual,500,2,0,0,1,0,0,0
531,531,997763.0,1368,4,45,0.5569288389513108,0.7544320420223244,0.7771787960467206,Sedan,4,113.0,5,5,Manual,500,2,0,0,0,0,0,1
532,532,886398.0,1493,4,60,0.704119850187266,0.6557780695994747,0.7839173405211141,SUV,5,12.4,5,7,Manual,1702,0,0,0,1,0,0,0
533,533,851302.0,1493,4,60,0.704119850187266,0.6557780695994747,0.7839173405211141,SUV,5,12.4,5,7,Manual,389,0,0,0,1,0,0,0
534,534,785656.0,1493,4,60,0.704119850187266,0.6557780695994747,0.7839173405211141,SUV,5,12.4,5,7,Manual,389,0,0,0,1,0,0,0
535,535,749192.0,1493,4,60,0.704119850187266,0.6557780695994747,0.7839173405211141,SUV,5,12.4,5,7,Manual,389,1,0,0,1,0,0,0
536,536,859497.0,2523,4,60,0.7404494382022472,0.7376887721602101,0.7839173405211141,SUV,5,9.4,5,7,Manual,389,0,0,0,1,0,0,0
537,537,819117.0,2523,4,60,0.7404494382022472,0.7288246881155613,0.7457322551662174,SUV,5,12.4,5,9,Manual,389,0,0,0,1,0,0,0
538,538,762742.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Manual,328,2,0,0,1,0,0,0
539,539,814742.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Manual,328,2,0,0,1,0,0,0
540,540,892243.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Manual,328,2,0,0,1,0,0,0
541,541,987743.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Manual,328,2,0,0,1,0,0,0
542,542,1003552.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Manual,328,2,0,0,1,0,0,0
543,543,1037742.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Manual,328,2,0,0,1,0,0,0
544,544,864742.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Automatic,328,1,0,0,1,0,0,0
545,545,942243.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Automatic,328,2,0,0,1,0,0,0
546,546,1059742.0,1248,4,48,0.6142322097378277,0.6557780695994747,0.8041329739442947,SUV,5,20.0,5,5,Automatic,328,2,0,0,1,0,0,0
547,547,774035.0,1197,4,40,0.5823970037453183,0.6557780695994747,0.7906558849955077,Hatchback,5,15.0,5,5,Manual,285,2,0,0,0,0,0,1
548,548,858536.0,1197,4,40,0.5823970037453183,0.6557780695994747,0.7906558849955077,Hatchback,5,15.0,6,5,Manual,285,6,0,0,0,0,0,1
549,549,882298.0,1197,4,40,0.5823970037453183,0.6557780695994747,0.7906558849955077,Hatchback,5,15.0,6,5,Manual,285,6,0,0,0,0,0,1
550,550,993393.0,1396,4,40,0.5823970037453183,0.6557780695994747,0.7906558849955077,Hatchback,5,21.19,6,5,Manual,285,6,0,0,1,0,0,0
551,551,791000.0,1497,3,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,2,0,0,0,0,0,1
552,552,871000.0,1497,3,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,2,0,0,0,0,0,1
553,553,950000.0,1497,3,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,2,0,0,0,0,0,1
554,554,1130000.0,1497,3,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,6,5,Automatic,352,6,0,0,0,0,0,1
555,555,841000.0,1498,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,2,0,0,1,0,0,0
556,556,921000.0,1498,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,2,0,0,1,0,0,0
557,557,999900.0,1498,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,2,0,0,1,0,0,0
558,558,1090000.0,1498,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,6,0,0,1,0,0,0
559,559,999900.0,1497,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,6,0,0,0,0,0,1
560,560,1145000.0,1498,3,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,6,0,0,1,0,0,0
561,561,999900.0,1497,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,6,0,0,0,0,0,1
562,562,1090000.0,1498,4,52,0.6168539325842697,0.6562705187130663,0.7929020664869721,SUV,5,93.25,5,5,Manual,352,6,0,0,1,0,0,0
563,563,799990.0,1498,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,10.2,5,5,Manual,475,2,0,0,0,0,0,1
564,564,919990.0,1498,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,10.0,5,5,Manual,475,2,0,0,0,0,0,1
565,565,999990.0,1498,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,10.0,6,5,CVT,475,2,0,0,0,0,0,1
566,566,929990.0,1461,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,16.0,5,5,Manual,475,2,0,0,1,0,0,0
567,567,999990.0,1461,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,16.0,5,5,Manual,475,2,0,0,1,0,0,0
568,568,1119990.0,1461,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,16.0,6,5,Automatic,475,2,0,0,1,0,0,0
569,569,1209990.0,1461,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,16.0,6,5,Automatic,475,2,0,0,1,0,0,0
570,570,1249990.0,1461,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,16.0,6,5,Automatic,475,2,0,0,1,0,0,0
571,571,1249990.0,1461,4,50,0.6348314606741573,0.7083059750492449,0.8185085354896675,SUV,5,16.0,6,5,Automatic,475,2,0,0,1,0,0,0
572,572,999900.0,1591,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,2,0,0,0,0,0,1
573,573,1172544.0,1582,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,19.9,6,5,Manual,465,2,0,0,1,0,0,0
574,574,1301881.0,1582,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,19.9,4,5,Manual,465,6,0,0,1,0,0,0
575,575,1172999.0,1591,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,6,0,0,0,0,0,1
576,576,1328545.0,1582,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,14.0,4,5,Automatic,465,2,0,0,1,0,0,0
577,577,1287999.0,1591,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,4,5,Automatic,465,6,0,0,0,0,0,1
578,578,933182.0,1396,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,2,0,0,0,0,0,1
579,579,817867.0,1396,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,2,0,0,0,0,0,1
580,580,1178894.0,1591,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,6,0,0,0,0,0,1
581,581,1162875.0,1591,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,6,5,Automatic,465,6,0,0,0,0,0,1
582,582,1407871.0,1582,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,14.0,6,5,Automatic,465,2,0,0,1,0,0,0
583,583,942867.0,1396,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,2,0,0,1,0,0,0
584,584,999900.0,1396,4,45,0.5411985018726592,0.7288246881155613,0.7767295597484277,Sedan,4,93.25,5,5,Manual,465,2,0,0,1,0,0,0
585,585,830127.0,1197,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,0,0,0,1
586,586,915128.0,1197,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,0,0,0,1
587,587,1060129.0,1197,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,0,0,0,1
588,588,1184129.0,1197,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,0,0,0,1
589,589,869131.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,1,0,0,0
590,590,950131.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,1,0,0,0
591,591,1095129.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,1,0,0,0
592,592,1214130.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Manual,259,2,0,0,1,0,0,0
593,593,1149800.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Automatic,259,2,0,0,1,0,0,0
594,594,1269131.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,Automatic,259,2,0,0,1,0,0,0
595,595,999000.0,1497,4,42,0.6056179775280899,0.6557780695994747,0.8180592991913747,SUV,5,93.25,6,5,AMT,259,2,0,0,1,0,0,0
596,596,863299.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,5,8,Manual,207,0,0,0,1,0,0,0
597,597,964199.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,5,8,Manual,207,0,0,0,1,0,0,0
598,598,1211599.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,6,5,Manual,759,2,0,0,1,0,0,0
599,599,1211599.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,6,7,Manual,207,2,0,0,1,0,0,0
600,600,1053899.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,5,8,Manual,207,2,0,0,1,0,0,0
601,601,1130099.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,5,8,Manual,207,2,0,0,1,0,0,0
602,602,964199.0,1461,4,50,0.6355805243445692,0.7383453709783322,0.7866127583108715,MUV,4,21.04,5,7,Manual,207,0,0,0,1,0,0,0
603,603,876500.0,1598,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,5,12.1,5,5,Manual,494,2,0,0,0,0,0,1
604,604,999900.0,1598,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,5,5,Manual,494,2,0,0,0,0,0,1
605,605,999900.0,1598,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,5,5,Manual,494,2,0,0,0,0,0,1
606,606,1197500.0,1197,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,7,5,Automatic,494,2,0,0,0,0,0,1
607,607,1449500.0,1197,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,7,5,Automatic,494,2,0,0,0,0,0,1
608,608,958500.0,1498,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,5,5,Manual,494,2,0,0,1,0,0,0
609,609,999900.0,1498,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,5,5,Manual,494,2,0,0,1,0,0,0
610,610,1210500.0,1498,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,5,5,Manual,494,2,0,0,1,0,0,0
611,611,1336500.0,1498,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,7,5,Automatic,494,2,0,0,1,0,0,0
612,612,1317500.0,1498,4,55,0.549438202247191,0.7206172028890347,0.7632524707996406,Sedan,4,93.25,5,5,Automatic,494,2,0,0,1,0,0,0
613,613,1449500.0,1498,4,45,0.550187265917603,0.6518384766907419,0.7556154537286612,Hatchback,5,19.0,5,5,Manual,250,2,0,0,1,0,0,0
614,614,1317500.0,1197,4,45,0.550187265917603,0.6518384766907419,0.7556154537286612,Hatchback,5,17.0,7,5,Automatic,280,2,0,0,0,0,0,1
615,615,881425.0,1859,4,52,0.5936329588014981,0.556467498358503,0.7075471698113207,Hatchback,4,80.0,5,4,Automatic,135,0,0,0,0,1,0,0
616,616,957177.0,1859,4,52,0.5936329588014981,0.556467498358503,0.7075471698113207,Hatchback,4,80.0,5,4,Automatic,135,0,0,0,0,1,0,0
617,617,960868.0,1859,4,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,5,93.25,5,5,Automatic,255,2,0,0,0,1,0,0
618,618,975868.0,1859,4,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,5,93.25,5,5,Automatic,255,2,0,0,0,1,0,0
619,619,944175.0,1859,4,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,5,93.25,5,5,Automatic,255,1,0,0,0,1,0,0
620,620,952900.0,1497,4,42,0.6239700374531835,0.7309586342744583,0.7794249775381851,SUV,5,12.0,7,7,Manual,223,2,0,0,0,0,0,1
621,621,1052900.0,1497,4,42,0.6239700374531835,0.7309586342744583,0.7794249775381851,SUV,5,12.0,7,7,Manual,223,2,0,0,0,0,0,1
622,622,1167900.0,1497,4,42,0.6239700374531835,0.7309586342744583,0.7794249775381851,SUV,5,12.0,7,7,Manual,223,2,0,0,0,0,0,1
623,623,1271900.0,1497,4,42,0.6239700374531835,0.7314510833880499,0.7794249775381851,SUV,5,12.0,7,7,Manual,223,2,0,0,0,0,0,1
624,624,1285900.0,1497,4,42,0.6239700374531835,0.7314510833880499,0.7794249775381851,SUV,5,12.0,7,7,Automatic,223,2,0,0,0,0,0,1
625,625,1187900.0,1498,4,42,0.6239700374531835,0.7309586342744583,0.7794249775381851,SUV,5,16.2,7,7,Manual,223,2,0,0,1,0,0,0
626,626,1273900.0,1498,4,42,0.6239700374531835,0.7309586342744583,0.7794249775381851,SUV,5,16.2,7,7,Manual,223,2,0,0,1,0,0,0
627,627,1382900.0,1498,4,42,0.6239700374531835,0.7314510833880499,0.7794249775381851,SUV,5,16.2,7,7,Manual,223,2,0,0,1,0,0,0
628,628,959860.0,2498,4,60,0.7228464419475655,0.6434668417596848,0.7753818508535489,SUV,3,93.25,5,6,Manual,600,0,0,0,1,0,0,0
629,629,999148.0,2498,4,60,0.7228464419475655,0.6434668417596848,0.7753818508535489,SUV,3,93.25,5,6,Manual,600,0,0,0,1,0,0,0
630,630,974860.0,2498,4,60,0.7228464419475655,0.6434668417596848,0.7753818508535489,SUV,3,93.25,5,6,Manual,600,0,0,0,1,0,0,0
631,631,999000.0,2596,4,63,0.7696629213483146,0.7127380170715693,0.8041329739442947,SUV,5,14.0,6,7,Manual,389,0,0,0,1,0,0,0
632,632,1075000.0,2596,4,63,0.7696629213483146,0.6552856204858831,0.8041329739442947,SUV,3,14.0,6,5,Manual,389,0,0,0,1,0,0,0
633,633,1299000.0,2149,4,63,0.7771535580524345,0.6552856204858831,0.8176100628930818,SUV,3,93.25,5,5,Manual,389,0,0,0,1,0,0,0
634,634,1330000.0,2149,4,63,0.7771535580524345,0.6552856204858831,0.8176100628930818,SUV,3,93.25,5,5,Manual,389,0,0,0,1,0,0,0
635,635,975000.0,2596,4,63,0.7696629213483146,0.7127380170715693,0.8041329739442947,SUV,5,14.0,6,7,Manual,389,0,0,0,1,0,0,0
636,636,1225000.0,2596,4,63,0.7696629213483146,0.6552856204858831,0.8041329739442947,SUV,5,14.0,6,5,Manual,389,0,0,0,1,0,0,0
637,637,984689.0,1462,4,45,0.6367041198501873,0.729645436638214,0.7973944294699011,MPV,5,93.25,5,6,Manual,209,2,0,0,0,0,0,1
638,638,1041189.0,1462,4,45,0.6367041198501873,0.729645436638214,0.7973944294699011,MPV,5,93.25,5,6,Manual,209,2,0,0,0,0,0,1
639,639,1094689.0,1462,4,45,0.6367041198501873,0.729645436638214,0.7973944294699011,MPV,5,93.25,5,6,Automatic,209,2,0,0,0,0,0,1
640,640,1151189.0,1462,4,45,0.6367041198501873,0.729645436638214,0.7973944294699011,MPV,5,93.25,5,6,Automatic,209,2,0,0,0,0,0,1
641,641,989219.0,1368,4,52,0.5775280898876405,0.6538082731451084,0.766397124887691,Crossover,5,17.0,5,5,Manual,389,2,0,0,0,0,0,1
642,642,992748.0,2179,3,60,0.6786516853932584,0.7222586999343401,0.8243486073674753,SUV,5,18.49,5,9,Manual,384,2,0,0,1,0,0,0
643,643,1029650.0,2179,3,60,0.6786516853932584,0.7222586999343401,0.8243486073674753,SUV,5,18.49,5,9,Manual,384,2,0,0,1,0,0,0
644,644,1142157.0,2179,3,60,0.6786516853932584,0.7222586999343401,0.8243486073674753,SUV,5,18.49,5,9,Manual,384,2,0,0,1,0,0,0
645,645,999900.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,7,Manual,389,2,0,0,1,0,0,0
646,646,1156471.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,7,Manual,389,2,0,0,1,0,0,0
647,647,1308592.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,7,Manual,389,2,0,0,1,0,0,0
648,648,1468440.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,7,Manual,389,2,0,0,1,0,0,0
649,649,999900.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,8,Manual,389,2,0,0,1,0,0,0
650,650,1164569.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,8,Manual,389,2,0,0,1,0,0,0
651,651,1316690.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,8,Manual,389,2,0,0,1,0,0,0
652,652,1476538.0,1497,4,45,0.6644194756554307,0.7526263952724885,0.8382749326145552,MPV,5,93.25,6,8,Manual,389,2,0,0,1,0,0,0
653,653,999994.0,2523,4,60,0.7228464419475655,0.7314510833880499,0.8176100628930818,SUV,5,11.5,5,9,Manual,389,0,0,0,1,0,0,0
654,654,1236258.0,2179,4,80,0.7018726591760299,0.840118187787262,0.8310871518418689,SUV,5,8.1,5,5,Manual,460,0,0,0,1,0,0,0
655,655,1123158.0,2179,4,80,0.7018726591760299,0.840118187787262,0.8310871518418689,SUV,5,9.4,5,5,Manual,460,0,0,0,1,0,0,0
656,656,1220030.0,2179,4,60,0.7471910112359551,0.7314510833880499,0.8176100628930818,SUV,5,11.5,5,9,Manual,389,2,0,0,1,0,0,0
657,657,1330006.0,2179,4,60,0.7471910112359551,0.7314510833880499,0.8176100628930818,SUV,5,11.5,5,9,Manual,389,2,0,0,1,0,0,0
658,658,1360668.0,2179,4,60,0.7471910112359551,0.7314510833880499,0.8176100628930818,SUV,5,11.5,5,9,Manual,389,2,0,0,1,0,0,0
659,659,1540081.0,2179,4,60,0.7471910112359551,0.7314510833880499,0.8176100628930818,SUV,5,11.5,5,9,Manual,389,2,0,0,1,0,0,0
660,660,1663054.0,2179,4,60,0.7471910112359551,0.7314510833880499,0.8176100628930818,SUV,5,11.5,5,9,Manual,389,2,0,0,1,0,0,0
661,661,1423710.0,2179,4,60,0.7471910112359551,0.7314510833880499,0.8176100628930818,SUV,5,11.5,6,9,Manual,389,2,0,0,1,0,0,0
662,662,1425599.0,1498,4,55,0.549063670411985,0.7243926460932371,0.7632524707996406,Sedan,4,18.0,7,5,Automatic,460,2,0,0,1,0,0,0
663,663,1269599.0,1598,4,55,0.549063670411985,0.7243926460932371,0.7632524707996406,Sedan,4,12.0,7,5,Automatic,460,2,0,0,0,0,0,1
664,664,1299599.0,1498,4,55,0.549063670411985,0.7243926460932371,0.7632524707996406,Sedan,4,18.0,5,5,Manual,460,2,0,0,1,0,0,0
665,665,1139599.0,1598,4,55,0.549063670411985,0.7243926460932371,0.7632524707996406,Sedan,4,12.0,5,5,Manual,460,2,0,0,0,0,0,1
666,666,1610180.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,93.25,6,7,Automatic,96,2,0,0,0,0,0,1
667,667,1418313.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,389,2,0,0,1,0,0,0
668,668,1539488.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
669,669,1588943.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,2,0,0,1,0,0,0
670,670,1710118.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,2,0,0,1,0,0,0
671,671,1716319.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,6,0,0,1,0,0,0
672,672,1837586.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
673,673,1741319.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,6,0,0,1,0,0,0
674,674,1862586.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
675,675,1610180.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,93.25,6,7,Automatic,96,2,0,0,0,0,0,1
676,676,1418313.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,389,2,0,0,1,0,0,0
677,677,1539488.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
678,678,1588943.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,2,0,0,1,0,0,0
679,679,1710118.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,2,0,0,1,0,0,0
680,680,1716319.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,6,0,0,1,0,0,0
681,681,1837586.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
682,682,1741319.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,6,0,0,1,0,0,0
683,683,1862586.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
684,684,1852488.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,6,0,0,1,0,0,0
685,685,1973664.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Automatic,96,6,0,0,1,0,0,0
686,686,1230924.0,2179,4,70,0.6685393258426966,0.7526263952724885,0.8490566037735849,SUV,5,16.0,6,7,Manual,96,2,0,0,1,0,0,0
687,687,1293214.0,72,4,52,0.5767790262172284,0.6971437951411688,0.7816711590296496,Sedan,4,110.0,5,5,Automatic,510,0,0,0,0,1,0,0
688,688,1267208.0,72,4,52,0.5767790262172284,0.6971437951411688,0.7816711590296496,Sedan,4,110.0,5,5,Automatic,510,0,0,0,0,1,0,0
689,689,1303241.0,72,4,52,0.5767790262172284,0.6971437951411688,0.7816711590296496,Sedan,4,110.0,5,5,Automatic,510,0,0,0,0,1,0,0
690,690,1639374.0,2179,4,60,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,6,7,Manual,128,2,0,0,1,0,0,0
691,691,1929417.0,2179,4,60,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,6,6,Manual,128,6,0,0,1,0,0,0
692,692,1912593.0,2179,4,60,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,6,6,Automatic,128,6,0,0,1,0,0,0
693,693,1796458.0,2179,4,52,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,6,6,Manual,128,6,0,0,1,0,0,0
694,694,1371864.0,2179,4,60,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,5,7,Manual,128,2,0,0,1,0,0,0
695,695,1531377.0,2179,4,60,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,6,7,Manual,128,2,0,0,1,0,0,0
696,696,1655587.0,2179,4,52,0.6707865168539325,0.7859487852921865,0.8548966756513926,SUV,5,14.0,6,7,Automatic,128,2,0,0,1,0,0,0
697,697,1605000.0,2393,4,55,0.6722846441947565,0.7772488509520683,0.8221024258760108,MUV,5,12.0,5,7,Manual,389,3,0,0,1,0,0,0
698,698,1927000.0,2393,4,55,0.6722846441947565,0.7772488509520683,0.8221024258760108,MUV,5,12.0,5,7,Manual,389,3,0,0,1,0,0,0
699,699,1610000.0,2393,4,55,0.6722846441947565,0.7772488509520683,0.8221024258760108,MUV,5,12.0,5,8,Manual,389,3,0,0,1,0,0,0
700,700,1932000.0,2393,4,55,0.6722846441947565,0.7772488509520683,0.8221024258760108,MUV,5,12.0,5,8,Manual,389,3,0,0,1,0,0,0
701,701,2113000.0,2393,4,55,0.6722846441947565,0.7772488509520683,0.8221024258760108,MUV,5,12.0,5,7,Manual,389,7,0,0,1,0,0,0
702,702,1620000.0,2694,4,55,0.6722846441947565,0.7772488509520683,0.8221024258760108,MUV,5,11.2,6,8,Automatic,389,7,0,0,0,0,0,1
